,Match_Id,Batsman,batting_team,bowling_team,balls_faced,sixes,fours,runs,strike_rate,dismissal_type
7,38,RA Tripathi,Rising Pune Supergiants,Gujarat Lions,7,0,1,6,85.71,Not Out
8,40,RA Tripathi,Rising Pune Supergiants,Kolkata Knight Riders,52,7,9,93,178.85,caught
9,43,RA Tripathi,Rising Pune Supergiants,Sunrisers Hyderabad,4,0,0,1,25.0,run out
10,51,RA Tripathi,Rising Pune Supergiants,Delhi Capitals,6,0,1,7,116.67,caught
11,54,RA Tripathi,Rising Pune Supergiants,Kings XI Punjab,20,1,4,28,140.0,bowled
12,56,RA Tripathi,Rising Pune Supergiants,Mumbai Indians,2,0,0,0,0.0,bowled
13,59,RA Tripathi,Rising Pune Supergiants,Mumbai Indians,8,0,0,3,37.5,lbw
14,7897,RA Tripathi,Rajasthan Royals,Sunrisers Hyderabad,15,0,2,17,113.33,caught
15,7899,RA Tripathi,Rajasthan Royals,Delhi Capitals,11,1,0,15,136.36,Not Out
16,7904,RA Tripathi,Rajasthan Royals,Royal Challengers Bangalore,5,1,1,15,300.0,Not Out
17,7908,RA Tripathi,Rajasthan Royals,Kolkata Knight Riders,11,0,2,15,136.36,caught
18,7910,RA Tripathi,Rajasthan Royals,Chennai Super Kings,5,0,0,5,100.0,caught
19,7914,RA Tripathi,Rajasthan Royals,Mumbai Indians,8,0,1,9,112.5,caught
20,7921,RA Tripathi,Rajasthan Royals,Sunrisers Hyderabad,5,0,0,4,80.0,bowled
21,7925,RA Tripathi,Rajasthan Royals,Delhi Capitals,8,0,1,9,112.5,run out
22,7931,RA Tripathi,Rajasthan Royals,Kings XI Punjab,13,0,1,11,84.62,caught
23,7942,RA Tripathi,Rajasthan Royals,Kolkata Knight Riders,15,1,4,27,180.0,caught
24,7946,RA Tripathi,Rajasthan Royals,Royal Challengers Bangalore,59,3,5,80,135.59,Not Out
25,7951,RA Tripathi,Rajasthan Royals,Kolkata Knight Riders,13,2,1,20,153.85,caught
26,11140,RA Tripathi,Rajasthan Royals,Kings XI Punjab,4,0,0,1,25.0,caught
27,11148,RA Tripathi,Rajasthan Royals,Chennai Super Kings,24,1,5,40,166.67,caught
28,11150,RA Tripathi,Rajasthan Royals,Royal Challengers Bangalore,23,1,3,34,147.83,Not Out
29,11312,RA Tripathi,Rajasthan Royals,Kolkata Knight Riders,8,0,0,6,75.0,caught
30,11316,RA Tripathi,Rajasthan Royals,Chennai Super Kings,12,0,1,10,83.33,caught
31,11318,RA Tripathi,Rajasthan Royals,Mumbai Indians,2,0,0,1,50.0,caught
32,11323,RA Tripathi,Rajasthan Royals,Kings XI Punjab,45,0,4,51,113.33,caught
0,9,R Bhatia,Rising Pune Supergiants,Delhi Capitals,17,1,0,16,94.12,caught
1,73,R Bhatia,Delhi Capitals,Kings XI Punjab,15,1,1,17,113.33,bowled
2,76,R Bhatia,Delhi Capitals,Royal Challengers Bangalore,5,0,1,8,160.0,Not Out
3,82,R Bhatia,Delhi Capitals,Mumbai Indians,8,1,0,9,112.5,caught
4,141,R Bhatia,Delhi Capitals,Chennai Super Kings,7,0,0,2,28.57,caught
5,158,R Bhatia,Delhi Capitals,Deccan Chargers,1,0,0,0,0.0,caught
6,161,R Bhatia,Delhi Capitals,Kings XI Punjab,1,0,0,0,0.0,caught
7,170,R Bhatia,Delhi Capitals,Mumbai Indians,7,0,0,2,28.57,bowled
8,172,R Bhatia,Delhi Capitals,Deccan Chargers,2,0,1,4,200.0,caught
9,185,R Bhatia,Delhi Capitals,Chennai Super Kings,9,2,1,21,233.33,caught
10,213,R Bhatia,Delhi Capitals,Kolkata Knight Riders,3,0,0,2,66.67,run out
11,218,R Bhatia,Delhi Capitals,Kings XI Punjab,5,0,0,1,20.0,caught
12,235,R Bhatia,Kolkata Knight Riders,Chennai Super Kings,1,0,0,0,0.0,Not Out
13,255,R Bhatia,Kolkata Knight Riders,Kochi Tuskers Kerala,8,0,1,10,125.0,run out
14,278,R Bhatia,Kolkata Knight Riders,Kochi Tuskers Kerala,1,0,0,1,100.0,Not Out
15,298,R Bhatia,Kolkata Knight Riders,Pune Warriors,3,0,0,1,33.33,Not Out
16,303,R Bhatia,Kolkata Knight Riders,Mumbai Indians,6,0,2,11,183.33,run out
17,305,R Bhatia,Kolkata Knight Riders,Mumbai Indians,3,0,0,2,66.67,Not Out
18,309,R Bhatia,Kolkata Knight Riders,Delhi Capitals,9,0,0,7,77.78,stumped
19,314,R Bhatia,Kolkata Knight Riders,Rajasthan Royals,8,0,1,8,100.0,caught and bowled
20,317,R Bhatia,Kolkata Knight Riders,Royal Challengers Bangalore,1,0,1,4,400.0,Not Out
21,325,R Bhatia,Kolkata Knight Riders,Kings XI Punjab,2,0,0,3,150.0,Not Out
22,368,R Bhatia,Kolkata Knight Riders,Chennai Super Kings,1,0,0,1,100.0,Not Out
23,370,R Bhatia,Kolkata Knight Riders,Mumbai Indians,7,0,2,12,171.43,caught
24,389,R Bhatia,Kolkata Knight Riders,Rajasthan Royals,7,0,2,12,171.43,caught
25,392,R Bhatia,Kolkata Knight Riders,Royal Challengers Bangalore,7,0,2,13,185.71,bowled
26,400,R Bhatia,Kolkata Knight Riders,Kings XI Punjab,6,2,0,16,266.67,bowled
27,406,R Bhatia,Kolkata Knight Riders,Chennai Super Kings,10,0,0,1,10.0,caught and bowled
28,413,R Bhatia,Kolkata Knight Riders,Mumbai Indians,1,0,0,1,100.0,Not Out
29,424,R Bhatia,Kolkata Knight Riders,Delhi Capitals,26,0,2,26,100.0,Not Out
30,434,R Bhatia,Kolkata Knight Riders,Mumbai Indians,5,0,0,4,80.0,caught
31,437,R Bhatia,Kolkata Knight Riders,Pune Warriors,5,1,1,13,260.0,Not Out
32,441,R Bhatia,Kolkata Knight Riders,Royal Challengers Bangalore,4,0,0,3,75.0,Not Out
33,445,R Bhatia,Kolkata Knight Riders,Pune Warriors,9,0,1,10,111.11,run out
34,461,R Bhatia,Rajasthan Royals,Sunrisers Hyderabad,3,0,1,4,133.33,caught
35,467,R Bhatia,Rajasthan Royals,Chennai Super Kings,20,1,1,23,115.0,caught
36,480,R Bhatia,Rajasthan Royals,Delhi Capitals,13,1,0,17,130.77,bowled
37,482,R Bhatia,Rajasthan Royals,Kolkata Knight Riders,1,1,0,6,600.0,Not Out
38,487,R Bhatia,Rajasthan Royals,Sunrisers Hyderabad,8,0,0,4,50.0,caught
39,494,R Bhatia,Rajasthan Royals,Chennai Super Kings,4,0,1,7,175.0,caught
40,501,R Bhatia,Rajasthan Royals,Mumbai Indians,4,0,1,6,150.0,Not Out
41,563,R Bhatia,Rajasthan Royals,Chennai Super Kings,1,0,0,0,0.0,caught
42,582,R Bhatia,Rising Pune Supergiants,Gujarat Lions,2,0,0,0,0.0,Not Out
43,592,R Bhatia,Rising Pune Supergiants,Royal Challengers Bangalore,11,1,1,21,190.91,caught
44,596,R Bhatia,Rising Pune Supergiants,Kolkata Knight Riders,1,0,0,1,100.0,Not Out
45,605,R Bhatia,Rising Pune Supergiants,Mumbai Indians,2,0,0,3,150.0,Not Out
46,611,R Bhatia,Rising Pune Supergiants,Royal Challengers Bangalore,4,1,0,9,225.0,Not Out
0,9,DL Chahar,Rising Pune Supergiants,Delhi Capitals,6,2,0,14,233.33,caught
1,7894,DL Chahar,Chennai Super Kings,Mumbai Indians,1,0,0,0,0.0,stumped
2,7945,DL Chahar,Chennai Super Kings,Delhi Capitals,2,0,0,1,50.0,Not Out
3,7949,DL Chahar,Chennai Super Kings,Kings XI Punjab,20,3,1,39,195.0,caught
4,7950,DL Chahar,Chennai Super Kings,Sunrisers Hyderabad,6,1,0,10,166.67,caught
5,11151,DL Chahar,Chennai Super Kings,Mumbai Indians,7,0,1,7,100.0,caught
6,11335,DL Chahar,Chennai Super Kings,Mumbai Indians,2,0,0,0,0.0,caught
0,9,A Zampa,Rising Pune Supergiants,Delhi Capitals,7,0,1,5,71.43,caught
1,616,A Zampa,Rising Pune Supergiants,Sunrisers Hyderabad,1,0,0,0,0.0,caught
0,9,AB Dinda,Rising Pune Supergiants,Delhi Capitals,7,0,1,7,100.0,caught
1,78,AB Dinda,Kolkata Knight Riders,Rajasthan Royals,3,0,0,1,33.33,caught
2,99,AB Dinda,Kolkata Knight Riders,Mumbai Indians,1,0,0,1,100.0,Not Out
3,121,AB Dinda,Kolkata Knight Riders,Deccan Chargers,2,0,0,2,100.0,bowled
4,132,AB Dinda,Kolkata Knight Riders,Mumbai Indians,1,0,0,0,0.0,bowled
5,217,AB Dinda,Kolkata Knight Riders,Royal Challengers Bangalore,1,0,0,0,0.0,run out
6,238,AB Dinda,Delhi Capitals,Mumbai Indians,5,0,0,0,0.0,caught
7,321,AB Dinda,Pune Warriors,Kings XI Punjab,5,0,0,2,40.0,Not Out
8,384,AB Dinda,Pune Warriors,Sunrisers Hyderabad,2,0,0,0,0.0,caught
9,402,AB Dinda,Pune Warriors,Sunrisers Hyderabad,1,0,0,0,0.0,bowled
10,411,AB Dinda,Pune Warriors,Royal Challengers Bangalore,1,0,0,1,100.0,Not Out
11,422,AB Dinda,Pune Warriors,Chennai Super Kings,2,0,0,2,100.0,Not Out
12,426,AB Dinda,Pune Warriors,Royal Challengers Bangalore,5,0,1,6,120.0,Not Out
13,471,AB Dinda,Royal Challengers Bangalore,Rajasthan Royals,3,0,0,0,0.0,lbw
14,475,AB Dinda,Royal Challengers Bangalore,Kings XI Punjab,5,0,0,2,40.0,Not Out
15,484,AB Dinda,Royal Challengers Bangalore,Mumbai Indians,4,0,0,2,50.0,Not Out
0,9,Imran Tahir,Rising Pune Supergiants,Delhi Capitals,2,0,0,0,0.0,Not Out
1,498,Imran Tahir,Delhi Capitals,Rajasthan Royals,6,0,1,4,66.67,bowled
2,512,Imran Tahir,Delhi Capitals,Kings XI Punjab,4,0,1,4,100.0,caught
3,519,Imran Tahir,Delhi Capitals,Chennai Super Kings,2,0,0,2,100.0,caught
4,543,Imran Tahir,Delhi Capitals,Royal Challengers Bangalore,4,0,0,3,75.0,Not Out
5,623,Imran Tahir,Delhi Capitals,Mumbai Indians,7,0,1,5,71.43,run out
6,7894,Imran Tahir,Chennai Super Kings,Mumbai Indians,2,0,0,2,100.0,Not Out
0,10,NV Ojha,Sunrisers Hyderabad,Mumbai Indians,9,0,0,9,100.0,caught
1,14,NV Ojha,Sunrisers Hyderabad,Kolkata Knight Riders,11,0,0,11,100.0,Not Out
2,19,NV Ojha,Sunrisers Hyderabad,Kings XI Punjab,20,1,2,34,170.0,stumped
3,43,NV Ojha,Sunrisers Hyderabad,Rising Pune Supergiants,9,1,0,9,100.0,caught
4,57,NV Ojha,Sunrisers Hyderabad,Kolkata Knight Riders,16,1,0,16,100.0,caught
5,140,NV Ojha,Rajasthan Royals,Deccan Chargers,6,0,0,0,0.0,caught
6,145,NV Ojha,Rajasthan Royals,Kings XI Punjab,51,5,5,68,133.33,caught
7,148,NV Ojha,Rajasthan Royals,Royal Challengers Bangalore,38,3,3,52,136.84,Not Out
8,152,NV Ojha,Rajasthan Royals,Chennai Super Kings,2,0,0,0,0.0,bowled
9,155,NV Ojha,Rajasthan Royals,Deccan Chargers,14,0,2,16,114.29,run out
10,160,NV Ojha,Rajasthan Royals,Mumbai Indians,4,0,0,1,25.0,caught
11,165,NV Ojha,Rajasthan Royals,Delhi Capitals,17,0,1,9,52.94,caught
12,168,NV Ojha,Rajasthan Royals,Kolkata Knight Riders,12,3,0,22,183.33,caught
13,176,NV Ojha,Rajasthan Royals,Mumbai Indians,12,0,2,12,100.0,caught
14,180,NV Ojha,Rajasthan Royals,Delhi Capitals,14,1,4,24,171.43,bowled
15,184,NV Ojha,Rajasthan Royals,Royal Challengers Bangalore,18,0,1,16,88.89,caught
16,187,NV Ojha,Rajasthan Royals,Kolkata Knight Riders,18,0,5,27,150.0,Not Out
17,193,NV Ojha,Rajasthan Royals,Kings XI Punjab,10,0,3,13,130.0,caught
18,195,NV Ojha,Rajasthan Royals,Deccan Chargers,17,1,1,14,82.35,stumped
19,198,NV Ojha,Rajasthan Royals,Chennai Super Kings,49,5,6,80,163.27,caught
20,203,NV Ojha,Rajasthan Royals,Delhi Capitals,14,1,4,27,192.86,caught
21,206,NV Ojha,Rajasthan Royals,Chennai Super Kings,55,6,8,94,170.91,Not Out
22,210,NV Ojha,Rajasthan Royals,Deccan Chargers,5,0,0,1,20.0,caught
23,212,NV Ojha,Rajasthan Royals,Kings XI Punjab,37,1,4,44,118.92,Not Out
24,219,NV Ojha,Rajasthan Royals,Mumbai Indians,5,0,0,0,0.0,caught
25,223,NV Ojha,Rajasthan Royals,Royal Challengers Bangalore,9,0,1,7,77.78,caught
26,227,NV Ojha,Rajasthan Royals,Kolkata Knight Riders,22,0,3,18,81.82,caught
27,238,NV Ojha,Delhi Capitals,Mumbai Indians,30,1,2,29,96.67,caught
28,241,NV Ojha,Delhi Capitals,Rajasthan Royals,2,0,0,0,0.0,caught
29,250,NV Ojha,Delhi Capitals,Pune Warriors,9,1,0,11,122.22,stumped
30,253,NV Ojha,Delhi Capitals,Deccan Chargers,4,0,0,2,50.0,lbw
31,259,NV Ojha,Delhi Capitals,Kings XI Punjab,8,2,1,19,237.5,Not Out
32,263,NV Ojha,Delhi Capitals,Royal Challengers Bangalore,11,2,0,16,145.45,caught
33,266,NV Ojha,Delhi Capitals,Kolkata Knight Riders,2,0,0,1,50.0,caught
34,269,NV Ojha,Delhi Capitals,Kochi Tuskers Kerala,3,0,0,0,0.0,lbw
35,274,NV Ojha,Delhi Capitals,Kochi Tuskers Kerala,14,1,1,13,92.86,caught
36,279,NV Ojha,Delhi Capitals,Deccan Chargers,10,0,1,7,70.0,caught
37,282,NV Ojha,Delhi Capitals,Mumbai Indians,7,0,0,1,14.29,caught
38,289,NV Ojha,Delhi Capitals,Chennai Super Kings,14,2,3,25,178.57,caught
39,293,NV Ojha,Delhi Capitals,Kings XI Punjab,28,2,2,28,100.0,caught
40,301,NV Ojha,Delhi Capitals,Pune Warriors,19,0,1,8,42.11,caught
41,312,NV Ojha,Delhi Capitals,Royal Challengers Bangalore,26,1,4,33,126.92,caught
42,318,NV Ojha,Delhi Capitals,Chennai Super Kings,12,0,3,14,116.67,run out
43,323,NV Ojha,Delhi Capitals,Deccan Chargers,4,0,0,1,25.0,caught
44,327,NV Ojha,Delhi Capitals,Mumbai Indians,15,0,2,13,86.67,caught
45,331,NV Ojha,Delhi Capitals,Deccan Chargers,46,5,2,64,139.13,Not Out
46,335,NV Ojha,Delhi Capitals,Pune Warriors,6,1,0,11,183.33,Not Out
47,342,NV Ojha,Delhi Capitals,Mumbai Indians,4,0,0,5,125.0,Not Out
48,345,NV Ojha,Delhi Capitals,Rajasthan Royals,11,1,0,11,100.0,caught
49,349,NV Ojha,Delhi Capitals,Rajasthan Royals,3,1,1,11,366.67,Not Out
50,357,NV Ojha,Delhi Capitals,Kolkata Knight Riders,6,0,0,2,33.33,caught
51,364,NV Ojha,Delhi Capitals,Chennai Super Kings,11,0,0,3,27.27,caught
52,369,NV Ojha,Delhi Capitals,Kings XI Punjab,29,2,3,34,117.24,caught
53,372,NV Ojha,Delhi Capitals,Royal Challengers Bangalore,12,0,1,13,108.33,caught
54,374,NV Ojha,Delhi Capitals,Kings XI Punjab,6,0,1,5,83.33,Not Out
55,378,NV Ojha,Delhi Capitals,Kolkata Knight Riders,28,1,4,28,100.0,caught
56,380,NV Ojha,Delhi Capitals,Chennai Super Kings,5,1,0,7,140.0,caught
57,382,NV Ojha,Delhi Capitals,Kolkata Knight Riders,9,0,1,9,100.0,caught
58,385,NV Ojha,Delhi Capitals,Rajasthan Royals,1,0,0,0,0.0,Not Out
59,477,NV Ojha,Sunrisers Hyderabad,Mumbai Indians,4,0,2,10,250.0,Not Out
60,481,NV Ojha,Sunrisers Hyderabad,Royal Challengers Bangalore,11,1,1,15,136.36,caught
61,487,NV Ojha,Sunrisers Hyderabad,Rajasthan Royals,19,0,1,17,89.47,bowled
62,489,NV Ojha,Sunrisers Hyderabad,Delhi Capitals,3,2,0,13,433.33,Not Out
63,493,NV Ojha,Sunrisers Hyderabad,Mumbai Indians,3,1,0,7,233.33,Not Out
64,496,NV Ojha,Sunrisers Hyderabad,Kings XI Punjab,36,7,4,79,219.44,Not Out
65,500,NV Ojha,Sunrisers Hyderabad,Kolkata Knight Riders,24,2,1,22,91.67,caught
66,503,NV Ojha,Sunrisers Hyderabad,Royal Challengers Bangalore,20,2,0,24,120.0,caught
67,507,NV Ojha,Sunrisers Hyderabad,Chennai Super Kings,18,1,0,19,105.56,caught
68,511,NV Ojha,Sunrisers Hyderabad,Kolkata Knight Riders,23,1,5,26,113.04,caught and bowled
69,521,NV Ojha,Sunrisers Hyderabad,Chennai Super Kings,11,1,0,15,136.36,caught
70,529,NV Ojha,Sunrisers Hyderabad,Rajasthan Royals,32,0,3,25,78.12,bowled
71,531,NV Ojha,Sunrisers Hyderabad,Delhi Capitals,10,0,1,12,120.0,caught
72,537,NV Ojha,Sunrisers Hyderabad,Kolkata Knight Riders,8,2,1,18,225.0,bowled
73,541,NV Ojha,Sunrisers Hyderabad,Mumbai Indians,9,0,0,9,100.0,caught
74,544,NV Ojha,Sunrisers Hyderabad,Kings XI Punjab,26,0,3,28,107.69,caught
75,551,NV Ojha,Sunrisers Hyderabad,Chennai Super Kings,12,1,3,20,166.67,bowled
76,555,NV Ojha,Sunrisers Hyderabad,Kolkata Knight Riders,3,0,0,0,0.0,bowled
77,558,NV Ojha,Sunrisers Hyderabad,Rajasthan Royals,6,0,1,8,133.33,Not Out
78,564,NV Ojha,Sunrisers Hyderabad,Kings XI Punjab,3,0,0,2,66.67,Not Out
79,572,NV Ojha,Sunrisers Hyderabad,Mumbai Indians,1,0,0,0,0.0,caught
80,580,NV Ojha,Sunrisers Hyderabad,Royal Challengers Bangalore,4,0,0,0,0.0,caught
81,584,NV Ojha,Sunrisers Hyderabad,Kolkata Knight Riders,28,2,2,37,132.14,caught
82,594,NV Ojha,Sunrisers Hyderabad,Kings XI Punjab,2,0,0,2,100.0,Not Out
83,598,NV Ojha,Sunrisers Hyderabad,Rising Pune Supergiants,21,1,0,18,85.71,bowled
84,603,NV Ojha,Sunrisers Hyderabad,Royal Challengers Bangalore,3,0,0,1,33.33,caught
85,610,NV Ojha,Sunrisers Hyderabad,Gujarat Lions,6,0,1,9,150.0,Not Out
86,616,NV Ojha,Sunrisers Hyderabad,Rising Pune Supergiants,5,0,1,7,140.0,bowled
87,618,NV Ojha,Sunrisers Hyderabad,Delhi Capitals,9,0,1,7,77.78,caught
88,628,NV Ojha,Sunrisers Hyderabad,Delhi Capitals,14,1,0,16,114.29,Not Out
89,631,NV Ojha,Sunrisers Hyderabad,Kolkata Knight Riders,25,0,1,15,60.0,caught
90,634,NV Ojha,Sunrisers Hyderabad,Kolkata Knight Riders,9,0,0,7,77.78,caught
91,635,NV Ojha,Sunrisers Hyderabad,Gujarat Lions,8,1,0,10,125.0,caught
92,636,NV Ojha,Sunrisers Hyderabad,Royal Challengers Bangalore,4,0,1,7,175.0,Not Out
93,7929,NV Ojha,Delhi Capitals,Sunrisers Hyderabad,4,0,0,2,50.0,run out
0,10,V Shankar,Sunrisers Hyderabad,Mumbai Indians,2,0,0,1,50.0,caught
1,47,V Shankar,Sunrisers Hyderabad,Mumbai Indians,12,0,1,15,125.0,Not Out
2,52,V Shankar,Sunrisers Hyderabad,Gujarat Lions,44,0,9,63,143.18,Not Out
3,57,V Shankar,Sunrisers Hyderabad,Kolkata Knight Riders,17,1,2,22,129.41,caught
4,7895,V Shankar,Delhi Capitals,Kings XI Punjab,13,0,0,13,100.0,caught
5,7899,V Shankar,Delhi Capitals,Rajasthan Royals,3,0,0,3,100.0,caught
6,7906,V Shankar,Delhi Capitals,Kolkata Knight Riders,4,0,0,2,50.0,lbw
7,7923,V Shankar,Delhi Capitals,Chennai Super Kings,31,5,1,56,180.65,Not Out
8,7925,V Shankar,Delhi Capitals,Rajasthan Royals,6,1,2,17,283.33,caught
9,7929,V Shankar,Delhi Capitals,Sunrisers Hyderabad,13,1,1,23,176.92,Not Out
10,7938,V Shankar,Delhi Capitals,Royal Challengers Bangalore,20,0,2,22,110.0,Not Out
11,7945,V Shankar,Delhi Capitals,Chennai Super Kings,28,2,2,36,128.57,Not Out
12,7948,V Shankar,Delhi Capitals,Mumbai Indians,30,2,3,43,143.33,Not Out
13,11138,V Shankar,Sunrisers Hyderabad,Kolkata Knight Riders,24,2,2,41,170.83,Not Out
14,11144,V Shankar,Sunrisers Hyderabad,Rajasthan Royals,15,3,1,35,233.33,caught
15,11147,V Shankar,Sunrisers Hyderabad,Royal Challengers Bangalore,3,1,0,9,300.0,Not Out
16,11152,V Shankar,Sunrisers Hyderabad,Delhi Capitals,21,0,1,16,76.19,caught
17,11310,V Shankar,Sunrisers Hyderabad,Mumbai Indians,10,0,1,5,50.0,caught
18,11313,V Shankar,Sunrisers Hyderabad,Kings XI Punjab,27,0,2,26,96.3,caught
19,11321,V Shankar,Sunrisers Hyderabad,Delhi Capitals,2,0,0,1,50.0,caught
20,11324,V Shankar,Sunrisers Hyderabad,Chennai Super Kings,11,0,0,7,63.64,caught
21,11332,V Shankar,Sunrisers Hyderabad,Chennai Super Kings,20,1,2,27,135.0,caught
22,11336,V Shankar,Sunrisers Hyderabad,Rajasthan Royals,10,0,0,8,80.0,caught
23,11339,V Shankar,Sunrisers Hyderabad,Kings XI Punjab,4,0,0,7,175.0,Not Out
24,11342,V Shankar,Sunrisers Hyderabad,Mumbai Indians,17,0,0,12,70.59,caught
25,11345,V Shankar,Sunrisers Hyderabad,Royal Challengers Bangalore,18,3,0,27,150.0,caught
26,11413,V Shankar,Sunrisers Hyderabad,Delhi Capitals,11,2,2,26,236.36,caught
0,10,Rashid Khan,Sunrisers Hyderabad,Mumbai Indians,4,0,0,2,50.0,caught and bowled
1,19,Rashid Khan,Sunrisers Hyderabad,Kings XI Punjab,1,1,0,6,600.0,Not Out
2,43,Rashid Khan,Sunrisers Hyderabad,Rising Pune Supergiants,4,0,0,3,75.0,caught and bowled
3,7900,Rashid Khan,Sunrisers Hyderabad,Mumbai Indians,1,0,0,0,0.0,caught
4,7913,Rashid Khan,Sunrisers Hyderabad,Chennai Super Kings,4,2,1,17,425.0,Not Out
5,7916,Rashid Khan,Sunrisers Hyderabad,Mumbai Indians,9,0,0,6,66.67,caught
6,7921,Rashid Khan,Sunrisers Hyderabad,Rajasthan Royals,3,0,0,1,33.33,caught
7,7932,Rashid Khan,Sunrisers Hyderabad,Royal Challengers Bangalore,3,0,0,2,66.67,run out
8,7947,Rashid Khan,Sunrisers Hyderabad,Kolkata Knight Riders,1,0,0,0,0.0,caught
9,7952,Rashid Khan,Sunrisers Hyderabad,Kolkata Knight Riders,10,4,2,34,340.0,Not Out
10,11144,Rashid Khan,Sunrisers Hyderabad,Rajasthan Royals,8,1,1,15,187.5,Not Out
11,11310,Rashid Khan,Sunrisers Hyderabad,Mumbai Indians,1,0,0,0,0.0,caught
12,11321,Rashid Khan,Sunrisers Hyderabad,Delhi Capitals,1,0,0,0,0.0,caught
13,11336,Rashid Khan,Sunrisers Hyderabad,Rajasthan Royals,8,1,1,17,212.5,Not Out
14,11339,Rashid Khan,Sunrisers Hyderabad,Kings XI Punjab,2,0,0,1,50.0,bowled
15,11345,Rashid Khan,Sunrisers Hyderabad,Royal Challengers Bangalore,2,0,0,1,50.0,caught
16,11413,Rashid Khan,Sunrisers Hyderabad,Delhi Capitals,1,0,0,0,0.0,caught
0,10,B Kumar,Sunrisers Hyderabad,Mumbai Indians,3,0,0,4,133.33,Not Out
1,43,B Kumar,Sunrisers Hyderabad,Rising Pune Supergiants,1,0,0,0,0.0,caught
2,295,B Kumar,Pune Warriors,Deccan Chargers,1,0,0,1,100.0,Not Out
3,310,B Kumar,Pune Warriors,Mumbai Indians,4,0,0,2,50.0,bowled
4,332,B Kumar,Pune Warriors,Chennai Super Kings,4,0,0,2,50.0,Not Out
5,341,B Kumar,Pune Warriors,Deccan Chargers,4,0,1,7,175.0,Not Out
6,351,B Kumar,Pune Warriors,Mumbai Indians,6,0,1,10,166.67,Not Out
7,353,B Kumar,Pune Warriors,Kolkata Knight Riders,7,0,2,11,157.14,Not Out
8,362,B Kumar,Pune Warriors,Royal Challengers Bangalore,4,0,0,2,50.0,bowled
9,365,B Kumar,Pune Warriors,Rajasthan Royals,5,0,0,3,60.0,bowled
10,375,B Kumar,Pune Warriors,Kolkata Knight Riders,6,0,0,3,50.0,Not Out
11,384,B Kumar,Pune Warriors,Sunrisers Hyderabad,3,0,0,3,100.0,bowled
12,387,B Kumar,Pune Warriors,Kings XI Punjab,12,0,1,8,66.67,bowled
13,395,B Kumar,Pune Warriors,Mumbai Indians,11,0,0,6,54.55,Not Out
14,402,B Kumar,Pune Warriors,Sunrisers Hyderabad,1,0,0,0,0.0,lbw
15,411,B Kumar,Pune Warriors,Royal Challengers Bangalore,12,0,1,6,50.0,caught
16,422,B Kumar,Pune Warriors,Chennai Super Kings,24,1,1,24,100.0,Not Out
17,426,B Kumar,Pune Warriors,Royal Challengers Bangalore,3,0,0,2,66.67,caught
18,437,B Kumar,Pune Warriors,Kolkata Knight Riders,3,0,0,1,33.33,bowled
19,439,B Kumar,Pune Warriors,Mumbai Indians,2,0,0,2,100.0,caught
20,466,B Kumar,Sunrisers Hyderabad,Kings XI Punjab,3,0,0,1,33.33,caught
21,487,B Kumar,Sunrisers Hyderabad,Rajasthan Royals,1,0,0,0,0.0,Not Out
22,541,B Kumar,Sunrisers Hyderabad,Mumbai Indians,4,0,1,6,150.0,Not Out
23,555,B Kumar,Sunrisers Hyderabad,Kolkata Knight Riders,4,1,1,11,275.0,Not Out
24,572,B Kumar,Sunrisers Hyderabad,Mumbai Indians,2,0,0,0,0.0,caught
25,584,B Kumar,Sunrisers Hyderabad,Kolkata Knight Riders,1,0,0,0,0.0,Not Out
26,598,B Kumar,Sunrisers Hyderabad,Rising Pune Supergiants,8,1,3,21,262.5,caught
27,616,B Kumar,Sunrisers Hyderabad,Rising Pune Supergiants,2,0,0,1,50.0,caught
28,618,B Kumar,Sunrisers Hyderabad,Delhi Capitals,2,0,0,1,50.0,Not Out
29,628,B Kumar,Sunrisers Hyderabad,Delhi Capitals,7,0,2,13,185.71,run out
30,631,B Kumar,Sunrisers Hyderabad,Kolkata Knight Riders,4,0,1,5,125.0,caught
